"expensesId","expenses_fk_categoryId","expenseReason","expenseAmount","expenseDate","createdBy_fk_userId","approvedBy_fk_userId","softDelete"
"449","5","Water proof","500.00","2020-09-07","1014","0","0"
"450","4","Directors goods","7000.00","2020-09-07","1014","0","0"
"451","6","Shop recharge card","500.00","2020-09-07","1014","0","0"
"452","5","Mr Isa","3000.00","2020-09-07","1014","0","0"
"453","5","Director","5000.00","2020-09-07","1014","0","0"
"454","5","Business card","8000.00","2020-09-07","1014","0","0"
"455","5","Director","20500.00","2020-09-07","1014","0","0"
"456","2","USB cable[142890]","2500.00","2020-09-08","1014","0","0"
"457","14","Plug spanner for generator","700.00","2020-09-08","1014","0","0"
"458","5","Director","5000.00","2020-09-08","1014","0","0"
"459","5","Director","10000.00","2020-09-08","1014","0","0"
"460","9","Firewood","3000.00","2020-09-08","1014","0","0"
"461","3","Dry cleaner","800.00","2020-09-08","1014","0","0"
"462","2","Refund of softwares","600.00","2020-09-09","1014","0","0"
"463","5","Panel","12000.00","2020-09-09","1014","0","0"
"464","2","83A toner[142397]","4000.00","2020-09-09","1014","0","0"
"465","2","Printer,paper and stapler","25400.00","2020-09-09","1014","0","0"
"466","5","Director","40000.00","2020-09-09","1014","0","0"
"467","6","Shop phone","500.00","2020-09-09","1014","0","0"
"468","9","Market","500.00","2020-09-10","1014","0","0"
"469","14","Morning fresh","800.00","2020-09-10","1014","0","0"
"470","5","Water proof","1500.00","2020-09-10","1014","0","0"
"471","15","Data subscription","1500.00","2020-09-10","1014","0","0"
"472","5","UMFB","7500.00","2020-09-10","1014","0","0"
"473","5","Hard disk","4000.00","2020-09-10","1014","0","0"
"474","14","Customers bag","4000.00","2020-09-10","1014","0","0"
"475","4","Directors goods","4500.00","2020-09-10","1014","0","0"
"476","5","Director","100000.00","2020-09-10","1014","0","0"
"477","5","Director","11400.00","2020-09-10","1014","0","0"
"478","5","Mr Isa","7500.00","2020-09-10","1014","0","0"
"479","5","Director","5000.00","2020-09-10","1014","0","0"
"480","5","Extension socket","40800.00","2020-09-10","1014","0","0"
"481","5","Hardcover man","10000.00","2020-09-10","1014","0","0"
"482","5","Mr Isa","9000.00","2020-09-10","1014","0","0"
"483","5","Hardcover man","2000.00","2020-09-10","1014","0","0"
"484","5","De young","500.00","2020-09-11","1014","0","0"
"485","5","Hardcover man","130950.00","2020-09-11","1014","0","0"
"486","5","Nepa bill","6100.00","2020-09-11","1014","0","0"
"487","9","Gas","4500.00","2020-09-11","1014","0","0"
"488","5","Customer","16500.00","2020-09-11","1014","0","0"
"489","9","Oral liquid","11400.00","2020-09-11","1014","0","0"
"490","9","Gas","4500.00","2020-09-11","1014","0","0"
"491","3","Dry cleaner","4000.00","2020-09-11","1014","0","0"
"492","9","Sir Billy","7300.00","2020-09-12","1014","0","0"
"493","4","Directors goods","6200.00","2020-09-12","1014","0","0"
"494","2","123 Colour ink[2230]","700.00","2020-09-12","1014","0","0"
"495","9","Broom","100.00","2020-09-12","1014","0","0"
"496","9","Market","15000.00","2020-09-12","1014","0","0"
"497","5","Hardcover","26500.00","2020-09-14","1014","0","0"
"498","5","Extension socket","37500.00","2020-09-14","1014","0","0"
"499","5","Mr Joe","4000.00","2020-09-14","1014","0","0"
"500","6","Shop phone","500.00","2020-09-15","1014","0","0"
"501","5","Customer","8900.00","2020-09-15","1014","0","0"
"502","5","Director","37000.00","2020-09-15","1014","0","0"
"503","3","Dry cleaner","2000.00","2020-09-15","1014","0","0"
"504","5","De young","200.00","2020-09-16","1014","0","0"
"505","2","60 leaves exercise book","1200.00","2020-09-16","1014","0","0"
"506","5","Washing hand rubber","2000.00","2020-09-16","1014","0","0"
"507","5","Sir Isa","10000.00","2020-09-16","1014","0","0"
"508","12","Shop fuel for generator","10000.00","2020-09-17","1014","0","0"
"509","2","Presentation pointer","6500.00","2020-09-17","1014","0","0"
"510","5","Generator","500.00","2020-09-17","1014","0","0"
"511","5","Bank","8000.00","2020-09-17","1014","0","0"
"512","5","Generator","2000.00","2020-09-17","1014","0","0"
"513","3","Dry cleaner","4000.00","2020-09-17","1014","0","0"
"514","14","Customers bag","4700.00","2020-09-17","1014","0","0"
"515","5","Motor oil","18000.00","2020-09-18","1014","0","0"
"516","11","Oil filter and workmanship","1700.00","2020-09-18","1014","0","0"
"517","5","Godfrey","130000.00","2020-09-18","1014","0","0"
"518","11","Petrol for washing of oil filter","300.00","2020-09-18","1014","0","0"
"519","5","Battery","100.00","2020-09-18","1014","0","0"
"520","5","Transport","50.00","2020-09-18","1014","0","0"
"521","5","Mr Jom[85A crown and 652 ink]","8000.00","2020-09-18","1014","0","0"
"522","9","David","2500.00","2020-09-19","1014","0","0"
"523","5","De young","500.00","2020-09-19","1014","0","0"
"524","10","Detergent","800.00","2020-09-19","1014","0","0"
"525","9","Shopping","20000.00","2020-09-19","1014","0","0"
"526","5","VAT","11250.00","2020-09-21","1014","0","0"
"527","2","Plastic id card material","25000.00","2020-09-21","1014","0","0"
"528","2","202 Cleaning blade","2000.00","2020-09-21","1014","0","0"
"529","5","Desktop computer","80000.00","2020-09-21","1014","0","0"
"530","5","Bluegate man","3150.00","2020-09-21","1014","0","0"
"531","6","Shop phone","500.00","2020-09-22","1014","0","0"
"532","5","Bank","100000.00","2020-09-22","1014","0","0"
"533","5","Transport to bank","50.00","2020-09-22","1014","0","0"
"534","5","Sienna","10000.00","2020-09-22","1014","0","0"
"535","5","Holy child girl","6000.00","2020-09-22","1014","0","0"
"536","5","Director","15000.00","2020-09-22","1014","0","0"
"537","2","Customer","200.00","2020-09-23","1014","0","0"
"538","5","Director","5000.00","2020-09-23","1014","0","0"
"539","5","Bank","84000.00","2020-09-23","1014","0","0"
"540","5","Transport","50.00","2020-09-23","1014","0","0"
"541","5","Director","50000.00","2020-09-23","1014","0","0"
"542","9","Sir  Edem","20000.00","2020-09-23","1014","0","0"
"543","3","Dry cleaner","5500.00","2020-09-23","1014","0","0"
"544","4","Directors goods","7500.00","2020-09-24","1014","0","0"
"545","5","Director","2000.00","2020-09-24","1014","0","0"
"546","5","Bank","125000.00","2020-09-24","1014","0","0"
"547","5","Transport","100.00","2020-09-24","1014","0","0"
"548","5","Signpost","8000.00","2020-09-24","1014","0","0"
"549","5","Godwin","150000.00","2020-09-24","1014","0","0"
"550","5","Hardcover man","30000.00","2020-09-24","1014","0","0"
"551","5","Transport for a customer","200.00","2020-09-24","1014","0","0"
"552","2","4GB DDR3 Ram","2000.00","2020-09-24","1014","0","0"
"553","9","Madam","2000.00","2020-09-24","1014","0","0"
"554","5","Transport to bank","100.00","2020-09-24","1014","0","0"
"555","11","Fuel guage","800.00","2020-09-25","1014","0","0"
"556","9","Madam","100.00","2020-09-25","1014","0","0"
"557","5","Printer man","2500.00","2020-09-25","1014","0","0"
"558","5","Customer","12000.00","2020-09-25","1014","0","0"
"559","5","Printer man","2500.00","2020-09-25","1014","0","0"
"560","5","Refill","4000.00","2020-09-25","1014","0","0"
"561","2","652 Ink","1000.00","2020-09-25","1014","0","0"
"562","6","Shop phone","500.00","2020-09-25","1014","0","0"
"563","2","Customer","2500.00","2020-09-25","1014","0","0"
"564","5","Director","9000.00","2020-09-25","1014","0","0"
"565","3","Dry cleaner","2500.00","2020-09-25","1014","0","0"
"566","2","300g art card","5500.00","2020-09-26","1014","0","0"
"567","9","Madam","20500.00","2020-09-26","1014","0","0"
"568","5","Transport","50.00","2020-09-28","1014","0","0"
"569","9","Madam","4000.00","2020-09-28","1014","0","0"
"570","9","Firewood","3000.00","2020-09-28","1014","0","0"
"571","5","Director","10000.00","2020-09-28","1014","0","0"
"572","2","Customer","500.00","2020-09-29","1014","0","0"
"573","12","Generator and motor","20000.00","2020-09-29","1014","0","0"
"574","5","Madam","37000.00","2020-09-29","1014","0","0"
"575","5","Transport","50.00","2020-09-29","1014","0","0"
"576","2","Customer","500.00","2020-09-29","1014","0","0"
"577","7","Subscription","18400.00","2020-09-29","1014","0","0"
"578","5","De young","500.00","2020-09-30","1014","0","0"
"579","5","Goods","10000.00","2020-09-30","1014","0","0"
"580","5","Director","10000.00","2020-09-30","1014","0","0"
"581","2","Customer","750.00","2020-10-01","1014","0","0"
"582","5","Palmwine","3000.00","2020-10-01","1014","0","0"
"583","5","Director","6500.00","2020-10-01","1014","0","0"
"584","5","Director","25000.00","2020-10-01","1014","0","0"
"585","5","Director","70000.00","2020-10-01","1014","0","0"
"586","5","Director","10000.00","2020-10-01","1014","0","0"
"587","5","Godfrey","4000.00","2020-10-01","1014","0","0"
"588","9","Gas","4500.00","2020-10-02","1014","0","0"
"589","4","Goods","8200.00","2020-10-02","1014","0","0"
"590","9","Recharge card","1000.00","2020-10-02","1014","0","0"
"591","5","David","12000.00","2020-10-02","1014","0","0"
"592","14","Tissue paper","50.00","2020-10-02","1014","0","0"
"593","14","Tissue paper","200.00","2020-10-02","1014","0","0"
"594","6","Shop phone","500.00","2020-10-02","1014","0","0"
"595","5","Goat meat man","8100.00","2020-10-03","1014","0","0"
"596","5","Director","10000.00","2020-10-03","1014","0","0"
"597","3","Dry cleaner","4000.00","2020-10-03","1014","0","0"
"598","5","Bank","10000.00","2020-10-05","1014","0","0"
"599","5","Transport to bank","100.00","2020-10-05","1014","0","0"
"600","4","Goods","5000.00","2020-10-05","1014","0","0"
"601","9","Market","5000.00","2020-10-05","1014","0","0"
"602","5","Director","3000.00","2020-10-05","1014","0","0"
"603","5","Director","10000.00","2020-10-05","1014","0","0"
"604","5","Developer for DI","17000.00","2020-10-06","1014","0","0"
"605","5","Director","15000.00","2020-10-06","1014","0","0"
"606","14","Customer bag","1000.00","2020-10-06","1014","0","0"
"607","2","Thermal paper","750.00","2020-10-06","1014","0","0"
"608","10","Shop","800.00","2020-10-07","1014","0","0"
"609","6","Shop phone","500.00","2020-10-07","1014","0","0"
"610","5","Ubong","350.00","2020-10-07","1014","0","0"
"611","2","HDMI cable","2500.00","2020-10-07","1014","0","0"
"612","5","Shop rent","40500.00","2020-10-07","1014","0","0"
"613","2","A4 transparency","100.00","2020-10-07","1014","0","0"
"614","2","Money for emboss card","600.00","2020-10-07","1014","0","0"
"615","5","Director","20000.00","2020-10-07","1014","0","0"
"616","3","Dry cleaner","2000.00","2020-10-07","1014","0","0"
"617","2","Customer","300.00","2020-10-07","1014","0","0"
"618","5","Transport[Bank]","50.00","2020-10-08","1014","0","0"
"619","5","Director","10000.00","2020-10-08","1014","0","0"
"620","2","VGA to HDMI adapter","2000.00","2020-10-08","1014","0","0"
"621","5","Director","20000.00","2020-10-08","1014","0","0"
"622","5","Invoice","35000.00","2020-10-08","1014","0","0"
"623","14","Tissue paper","200.00","2020-10-09","1014","0","0"
"624","5","Carbon paper","13000.00","2020-10-09","1014","0","0"
"625","5","Workmanship for generator","2000.00","2020-10-09","1014","0","0"
"626","5","Director","100.00","2020-10-09","1014","0","0"
"627","5","Bluegate","45500.00","2020-10-09","1014","0","0"
"628","11","Fuel","5000.00","2020-10-09","1014","0","0"
"629","5","David","5000.00","2020-10-09","1014","0","0"
"630","14","Oil for generator","1200.00","2020-10-09","1014","0","0"
"631","5","Director","3000.00","2020-10-09","1014","0","0"
"632","15","Data subscription","1500.00","2020-10-10","1014","0","0"
"633","5","Thermal paper","32000.00","2020-10-10","1014","0","0"
"634","9","Iyak","2000.00","2020-10-10","1014","0","0"
"635","2","W/B marker","9600.00","2020-10-10","1014","0","0"
"636","5","Customer","2000.00","2020-10-10","1014","0","0"
"637","2","250g art card","1080.00","2020-10-10","1014","0","0"
"638","3","Dry cleaner","2000.00","2020-10-10","1014","0","0"
"639","5","Driver","5000.00","2020-10-12","1014","0","0"
"640","2","Customer","1000.00","2020-10-12","1014","0","0"
"641","5","David[Recharge card]","1500.00","2020-10-12","1014","0","0"
"642","6","Shop phone","500.00","2020-10-12","1014","0","0"
"643","4","Goods","13000.00","2020-10-12","1014","0","0"
"644","5","Director","20000.00","2020-10-13","1014","0","0"
"645","9","Recharge card","1000.00","2020-10-13","1014","0","0"
"646","12","Shop generator","20000.00","2020-10-13","1014","0","0"
"647","5","Rechargeable lamp","1500.00","2020-10-13","1014","0","0"
"648","5","Transport [bank]","100.00","2020-10-13","1014","0","0"
"649","9","David[recharge card]","2000.00","2020-10-13","1014","0","0"
"650","5","Hp V194 monitor","20000.00","2020-10-13","1014","0","0"
"651","5","Refill","5000.00","2020-10-13","1014","0","0"
"652","4","Goods","5000.00","2020-10-14","1014","0","0"
"653","5","UMFB","16000.00","2020-10-14","1014","0","0"
"654","3","Dry cleaner","700.00","2020-10-14","1014","0","0"
"655","5","Director","50000.00","2020-10-14","1014","0","0"
"656","5","Nepa bill","16000.00","2020-10-14","1014","0","0"
"657","5","Anti-virus","10000.00","2020-10-14","1014","0","0"
"658","2","Bond paper","600.00","2020-10-14","1014","0","0"
"659","5","Transport[bank]","50.00","2020-10-14","1014","0","0"
"660","5","Biggest long hardcover","36000.00","2020-10-14","1014","0","0"
"661","5","Director","100000.00","2020-10-15","1014","0","0"
"662","5","Transport[bank]","100.00","2020-10-15","1014","0","0"
"663","2","Exercise book","200.00","2020-10-15","1014","0","0"
"664","4","Goods","18500.00","2020-10-15","1014","0","0"
"665","5","Diesel","30000.00","2020-10-15","1014","0","0"
"666","5","School fees /list of books","55000.00","2020-10-15","1014","0","0"
"667","5","De young","200.00","2020-10-15","1014","0","0"
"668","5","UMFB","1300.00","2020-10-16","1014","0","0"
"669","6","Shop phone","500.00","2020-10-16","1014","0","0"
"670","5","W/B stand leg","600.00","2020-10-16","1014","0","0"
"671","5","Engr. Joe","1000.00","2020-10-16","1014","0","0"
"672","2","JTAC power cable","2000.00","2020-10-16","1014","0","0"
"673","5","Customer","35000.00","2020-10-16","1014","0","0"
"674","9","Gas","4200.00","2020-10-17","1014","0","0"
"675","2","Customer","20000.00","2020-10-17","1014","0","0"
"676","14","Liquid soap","800.00","2020-10-17","1014","0","0"
"677","14","Tissue paper","200.00","2020-10-17","1014","0","0"
"678","9","Firewood","4000.00","2020-10-19","1014","0","0"
"679","5","Arthur javsi","90450.00","2020-10-19","1014","0","0"
"680","2","I D card cutter","17000.00","2020-10-19","1014","0","0"
"681","4","Goods","4000.00","2020-10-19","1014","0","0"
"682","5","Director","29800.00","2020-10-19","1014","0","0"
"683","5","Mechanic","10000.00","2020-10-19","1014","0","0"
"684","5","B/B short hardcover","60000.00","2020-10-19","1014","0","0"
"685","5","Sambaku","1000.00","2020-10-20","1014","0","0"
"686","5","Godfrey","14000.00","2020-10-20","1014","0","0"
"687","9","Madam","22000.00","2020-10-20","1014","0","0"
"688","5","Madam","3000.00","2020-10-20","1014","0","0"
"689","5","Royal executive bond","4000.00","2020-10-20","1014","0","0"
"690","5","Goods","15000.00","2020-10-20","1014","0","0"
"691","5","Director","5000.00","2020-10-20","1014","0","0"
"692","5","Director","14000.00","2020-10-20","1014","0","0"
"693","2","Microsoft CD","300.00","2020-10-20","1014","0","0"
"694","5","Engr. Joe","2000.00","2020-10-20","1014","0","0"
"695","5","Sir staro","50000.00","2020-10-21","1014","0","0"
"696","9","Gas","4500.00","2020-10-21","1014","0","0"
"697","5","Sir Isa","65000.00","2020-10-21","1014","0","0"
"698","2","RJ45","400.00","2020-10-21","1014","0","0"
"699","2","2.0 seagate WD HDD desktop","20000.00","2020-10-21","1014","0","0"
"700","5","Director","13000.00","2020-10-21","1014","0","0"
"701","5","Laptop","80000.00","2020-10-21","1014","0","0"
"702","5","Director","10000.00","2020-10-21","1014","0","0"
"703","3","Dry cleaner","3500.00","2020-10-21","1014","0","0"
"704","9","Sir Edem","20000.00","2020-10-21","1014","0","0"
"705","5","Director","100000.00","2020-10-22","1014","0","0"
"706","5","Godfrey","5000.00","2020-10-22","1014","0","0"
"707","5","Director","5000.00","2020-10-22","1014","0","0"
"708","2","Customer","2300.00","2020-10-22","1014","0","0"
"709","5","Director","15000.00","2020-10-22","1014","0","0"
"710","2","Computer speaker[SK563]","1500.00","2020-10-22","1014","0","0"
"711","5","Sir Jonah","6000.00","2020-10-22","1014","0","0"
"712","5","Director","5200.00","2020-10-22","1014","0","0"
"713","9","Market","550.00","2020-10-23","1014","0","0"
"714","10","Detergent","800.00","2020-10-23","1014","0","0"
"715","6","Shop phone","500.00","2020-10-23","1014","0","0"
"716","2","Customer","3000.00","2020-10-23","1014","0","0"
"717","5","Sir Zubesen","5000.00","2020-10-23","1014","0","0"
"718","5","Bluegate man","9100.00","2020-10-23","1014","0","0"
